,_id,ltable_id,rtable_id,ltable_Title,ltable_Authors,ltable_Genres,ltable_Publishing Date,ltable_Pages,ltable_Publisher,ltable_Language,rtable_Title,rtable_Authors,rtable_Genres,rtable_Publishing Date,rtable_Pages,rtable_Publisher,rtable_Language
56721,56721,1863,2374,The White Princess,Philippa Gregory,Contemporary Fiction:Thriller Books:Thrillers:Historical Romance:Historical Romance:Historical Fiction,28 Mar 2017,624,POCKET BOOKS,English,The Constant Princess,Philippa Gregory,Historical;Historical Fiction;Historical;Fiction;Romance,December 6th 2005,416,Touchstone,
56939,56939,2017,2380,Daughters of Courage,Margaret Dickinson,Historical Romance:Historical Romance:Sagas:Historical Fiction,09 Feb 2017,512,Pan MacMillan,English,Chateau Of Flowers,Margaret Rome,Romance;Category Romance;Harlequin;Fiction;Contemporary,,None,,English
56977,56977,44,2383,The Girl You Left Behind,Jojo Moyes,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance:Historical Romance:Historical Romance,27 Sep 2012,560,Penguin Books Ltd,English,The Girl You Left Behind,Jojo Moyes,Historical;Historical Fiction;Fiction;Womens Fiction;Chick Lit;Historical;Romance,August 20th 2013,369,Pamela Dorman Books,English
57006,57006,2434,2385,Remy,Katy Evans,Contemporary Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance,05 Dec 2013,272,SIMON & SCHUSTER,English,Remy,Katy Evans,Romance;New Adult;Warfare;Fighters;Sports and Games;Sports;Romance;Contemporary Romance,November 26th 2013,272,Gallery Books,
57052,57052,328,2389,The Ugly Duchess,Eloisa James,Contemporary Fiction:Historical Romance:Historical Romance,30 Nov 2012,384,HarperCollins Publishers Inc,English,The Ugly Duchess,Eloisa James,Romance;Historical Romance;Romance;Historical;Historical;Historical Fiction;Historical;Regency;Fantasy;Fairy Tales;Historical Romance;Regency Romance,August 28th 2012,334,Avon,English
57053,57053,344,2389,My American Duchess,Eloisa James,Historical Romance:Historical Romance,26 Jan 2016,416,Little Brown Book Group,English,The Ugly Duchess,Eloisa James,Romance;Historical Romance;Romance;Historical;Historical;Historical Fiction;Historical;Regency;Fantasy;Fairy Tales;Historical Romance;Regency Romance,August 28th 2012,334,Avon,English
57055,57055,369,2389,This Duchess of Mine,Eloisa James,Historical Romance:Historical Romance,08 Jul 2011,372,HarperCollins Publishers Inc,English,The Ugly Duchess,Eloisa James,Romance;Historical Romance;Romance;Historical;Historical;Historical Fiction;Historical;Regency;Fantasy;Fairy Tales;Historical Romance;Regency Romance,August 28th 2012,334,Avon,English
57079,57079,1718,2389,Desperate Duchesses,Eloisa James,Historical Romance:Historical Romance,08 Jul 2011,384,HarperCollins Publishers Inc,English,The Ugly Duchess,Eloisa James,Romance;Historical Romance;Romance;Historical;Historical;Historical Fiction;Historical;Regency;Fantasy;Fairy Tales;Historical Romance;Regency Romance,August 28th 2012,334,Avon,English
57090,57090,2036,2389,My American Duchess,Eloisa James,Historical Romance:Historical Romance,26 Jan 2016,432,AVON BOOKS,English,The Ugly Duchess,Eloisa James,Romance;Historical Romance;Romance;Historical;Historical;Historical Fiction;Historical;Regency;Fantasy;Fairy Tales;Historical Romance;Regency Romance,August 28th 2012,334,Avon,English
57222,57222,515,2396,Captain Jack's Woman,Stephanie Laurens,Romance:Romance Books:Historical Romance:Historical Romance:Historical Fiction,31 Mar 2015,400,HarperCollins Publishers Inc,English,Captain Jack's Woman,Stephanie Laurens,Romance;Romance;Historical Romance;Historical;Historical;Regency;Historical;Historical Fiction;Historical Romance;Regency Romance,March 31st 2015,400,Avon,English
57807,57807,1426,2416,Three Amazing Things About You : A touching novel about love heartbreak and new beginnings,Jill Mansell,Romance:Romance Books,18 Jun 2015,400,Headline Publishing Group,English,Beach Bum Billionaire; Book Three,Jill Lang,Romance,January 12th 2015,83,Lang Publishing,
57948,57948,2722,2421,The Bridges of Madison County,Robert James Waller,Contemporary Fiction:Classic Books & Novels:Adult & Contemporary Romance:Adult & Contemporary Romance:Historical Fiction,28 Jan 2014,185,Grand Central Publishing,English,How Bridge McCoy Learned To Say I Love You,Robert K. Swisher Jr.,Romance;Humor;Contemporary,July 1st 2014,376,,None
58139,58139,2183,2428,A Lady of Expectations and Other Stories,Stephanie Laurens,Historical Romance:Historical Romance,23 Oct 2012,440,HarperCollins Publishers,English,Who is Max (Sex Stories for Adults #1),Stephanie Rose,,March 4th 2015,None,Dark Erotica Adult,None
58212,58212,1134,2434,After Ever Happy,Anna Todd,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,13 Mar 2015,512,SIMON & SCHUSTER,English,After We Fell,Anna Todd,Romance;New Adult;Contemporary,December 30th 2014,848,Gallery Books,English
58213,58213,1339,2434,After We Fell : A Novel,Anna Todd,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,16 Apr 2015,848,SIMON & SCHUSTER,English,After We Fell,Anna Todd,Romance;New Adult;Contemporary,December 30th 2014,848,Gallery Books,English
58214,58214,1357,2434,After We Collided,Anna Todd,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,14 Apr 2015,688,SIMON & SCHUSTER,English,After We Fell,Anna Todd,Romance;New Adult;Contemporary,December 30th 2014,848,Gallery Books,English
58223,58223,2496,2434,After We Collided,Anna Todd,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,13 Mar 2015,688,SIMON & SCHUSTER,English,After We Fell,Anna Todd,Romance;New Adult;Contemporary,December 30th 2014,848,Gallery Books,English
58225,58225,2557,2434,After We Fell,Anna Todd,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,13 Mar 2015,848,SIMON & SCHUSTER,English,After We Fell,Anna Todd,Romance;New Adult;Contemporary,December 30th 2014,848,Gallery Books,English
58228,58228,3054,2434,After Ever Happy,Anna Todd,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,16 Apr 2015,512,SIMON & SCHUSTER,English,After We Fell,Anna Todd,Romance;New Adult;Contemporary,December 30th 2014,848,Gallery Books,English
58249,58249,270,2438,Succubus Blues,Richelle Mead,Contemporary Fiction:Fantasy:Fantasy Books:Romance:Romance Books,05 Aug 2010,384,Kensington Publishing,English,Succubus Heat,Richelle Mead,Fantasy;Urban Fantasy;Fantasy;Paranormal;Fantasy;Romance;Romance;Paranormal Romance;Paranormal;Demons;Paranormal;Vampires,June 1st 2009,304,Kensington Publishing Corporation,English
58399,58399,445,2442,A Secret Love,Stephanie Laurens,Romance:Romance Books:Historical Romance:Historical Romance:Historical Fiction,27 Sep 2000,374,HarperCollins Publishers Inc,English,Bitter Sweet Love,R.C. Stephens,New Adult;Romance;Romance;Contemporary Romance,January 18th 2015,353,CreateSpace,English
58422,58422,1570,2442,What Price Love?,Stephanie Laurens,Romance:Romance Books:Historical Romance:Historical Romance,29 Aug 2011,496,HarperCollins Publishers Inc,English,Bitter Sweet Love,R.C. Stephens,New Adult;Romance;Romance;Contemporary Romance,January 18th 2015,353,CreateSpace,English
58435,58435,1802,2442,A Secret Love : Number 5 in series,Stephanie Laurens,Historical Romance:Historical Romance,01 Apr 2007,432,Little Brown Book Group,English,Bitter Sweet Love,R.C. Stephens,New Adult;Romance;Romance;Contemporary Romance,January 18th 2015,353,CreateSpace,English
58467,58467,3124,2443,Exposed To You: One Night of Passion Book 4,Beth Kery,Erotic Fiction:Romance:Romance Books,20 Mar 2013,320,Headline Publishing Group,English,Night of the Gypsies,Elizabeth Kales,Historical,September 26th 2014,264,CreateApXW,
58509,58509,1546,2443,Duke of Midnight,Elizabeth Hoyt,Historical Romance:Historical Romance,15 Oct 2013,381,Little Brown & Company,English,Night of the Gypsies,Elizabeth Kales,Historical,September 26th 2014,264,CreateApXW,
58923,58923,1784,2470,The Secret Mistress,Mary Balogh,Romance:Romance Books:Historical Romance:Historical Romance,31 Jul 2012,417,Random House USA Inc,English,No Man's Mistress,Mary Balogh,Romance;Romance;Historical Romance;Historical;Historical;Regency;Historical;Historical Fiction;Historical Romance;Regency Romance;Fiction,February 28th 2006,384,Dell,English
58925,58925,1808,2470,The Secret Mistress : Mistress Couplet: Prequel,Mary Balogh,Historical Romance:Historical Romance:Historical Fiction,04 Aug 2011,368,Little Brown Book Group,English,No Man's Mistress,Mary Balogh,Romance;Romance;Historical Romance;Historical;Historical;Regency;Historical;Historical Fiction;Historical Romance;Regency Romance;Fiction,February 28th 2006,384,Dell,English
58934,58934,2228,2470,More Than a Mistress,Mary Balogh,Historical Romance:Historical Romance,03 Aug 2001,384,Bantam Doubleday Dell Publishing Group Inc,English,No Man's Mistress,Mary Balogh,Romance;Romance;Historical Romance;Historical;Historical;Regency;Historical;Historical Fiction;Historical Romance;Regency Romance;Fiction,February 28th 2006,384,Dell,English
58936,58936,2234,2470,More Than a Mistress/No Man's Mistress,Mary Balogh,Contemporary Fiction:Romance:Romance Books:Historical Romance:Historical Romance,24 May 2011,768,Random House USA Inc,English,No Man's Mistress,Mary Balogh,Romance;Romance;Historical Romance;Historical;Historical;Regency;Historical;Historical Fiction;Historical Romance;Regency Romance;Fiction,February 28th 2006,384,Dell,English
59194,59194,120,2487,Persuasion (Vintage Classics Austen Series),Jane Austen:Lynne Truss:Francesca Segal,Contemporary Fiction:Classic Books & Novels:Romance:Romance Books,01 Nov 2014,320,Vintage Publishing,English,Bittersweet Passion,Lynne Graham,Romance;Category Romance;Harlequin;Romance;Contemporary Romance;Harlequin;Harlequin Presents;Harlequin;Harlequin Romance,June 1988,187,Harlequin Books,English
59228,59228,2,2490,Me Before You,Jojo Moyes,Fiction Books:Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance:Short Story Books,02 Sep 2015,512,Penguin Books Ltd,English,Me Before You,Jojo Moyes,Romance;Fiction;Audiobook,January 5th 2012,481,Michael Joseph (UK),English
59236,59236,195,2490,Me Before You,Jojo Moyes,Contemporary Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance,29 Apr 2014,369,Penguin Books,English,Me Before You,Jojo Moyes,Romance;Fiction;Audiobook,January 5th 2012,481,Michael Joseph (UK),English
59240,59240,2525,2490,Me Before You : A Novel,Jojo Moyes,Contemporary Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance,31 Dec 2012,369,Pamela Dorman Books,English,Me Before You,Jojo Moyes,Romance;Fiction;Audiobook,January 5th 2012,481,Michael Joseph (UK),English
59248,59248,2917,2492,Highlander for the Holidays,Janet Chapman,Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,25 Oct 2011,344,Penguin Putnam Inc,English,Wedding the Highlander,Janet Chapman,Romance;Science Fiction;Time Travel;Fantasy;Paranormal;Romance;Paranormal Romance;Romance;Historical Romance,April 30th 2006,517,Thorndike Press,English
59249,59249,2963,2492,The Highlander Next Door,Janet Chapman,Contemporary Fiction:Horror:Horror:Science Fiction:Science Fiction:Fantasy:Fantasy Books:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,26 Aug 2014,417,Jove Books,English,Wedding the Highlander,Janet Chapman,Romance;Science Fiction;Time Travel;Fantasy;Paranormal;Romance;Paranormal Romance;Romance;Historical Romance,April 30th 2006,517,Thorndike Press,English
59411,59411,1787,2510,Surrender to the Devil,Lorraine Heath,Romance:Romance Books:Historical Romance:Historical Romance,08 Jul 2011,384,HarperCollins Publishers Inc,English,Surrender to the Devil,Lorraine Heath,Romance;Historical Romance;Romance;Historical;Historical;Historical Fiction;Historical;Regency,June 30th 2009,384,Avon,English
59414,59414,1898,2510,In Bed With the Devil,Lorraine Heath,Romance:Romance Books:Historical Romance:Historical Romance,11 Jul 2011,384,HarperCollins Publishers Inc,English,Surrender to the Devil,Lorraine Heath,Romance;Historical Romance;Romance;Historical;Historical;Historical Fiction;Historical;Regency,June 30th 2009,384,Avon,English
59422,59422,2201,2510,Between the Devil and Desire,Lorraine Heath,Romance:Romance Books:Historical Romance:Historical Romance,06 Jul 2011,384,HarperCollins Publishers Inc,English,Surrender to the Devil,Lorraine Heath,Romance;Historical Romance;Romance;Historical;Historical;Historical Fiction;Historical;Regency,June 30th 2009,384,Avon,English
59594,59594,3060,2523,Love the One You're with,Emily Giffin,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,26 Feb 2013,372,St. Martin's Press,English,Love the One You're With,Emily Giffin,Womens Fiction;Chick Lit;Fiction;Romance,May 13th 2008,342,St. Martin's Press,English
59644,59644,3217,2532,Crash Into You,Roni Loren,Erotic Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance,01 Mar 2013,336,HarperCollins Publishers,English,Crash into You,Roni Loren,Erotica;Bdsm;Romance;Adult Fiction;Erotica;Romance;Contemporary Romance;Contemporary;Romance;Erotic Romance;Erotica;Menage,January 3rd 2012,336,Berkley Heat,English
59647,59647,3577,2532,Crash Into You,Roni Loren,Contemporary Fiction:Erotic Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,03 Jan 2012,323,Penguin Putnam Inc,English,Crash into You,Roni Loren,Erotica;Bdsm;Romance;Adult Fiction;Erotica;Romance;Contemporary Romance;Contemporary;Romance;Erotic Romance;Erotica;Menage,January 3rd 2012,336,Berkley Heat,English
59671,59671,1639,2534,Till Dawn with the Devil,Alexandra Hawkins,Historical Romance:Historical Romance,03 Aug 2010,319,St Martin's Press,English,Till Death,Alessandra Torre,Adult Fiction;Erotica;Romance;Contemporary;Romance;Contemporary Romance;Adult;Novella,August 18th 2013,60,Alessandra Torre,
60057,60057,1202,2556,This Could Change Everything: Beat the winter blues with the feel-good new romance from the bestselling author,Jill Mansell,Romance:Romance Books,25 Jan 2018,416,Headline Publishing Group,English,Beach Bum Billionaire: The Complete Series,Jill Lang,,January 13th 2015,222,Lang Publishing,
60061,60061,1451,2556,Simply Irresistible : Number 1 in series,Jill Shalvis,Adult & Contemporary Romance:Adult & Contemporary Romance,04 Nov 2010,336,Little Brown & Company,English,Beach Bum Billionaire: The Complete Series,Jill Lang,,January 13th 2015,222,Lang Publishing,
60062,60062,2453,2556,The Sweetest Thing : Number 2 in series,Jill Shalvis,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,01 Apr 2011,400,Little Brown & Company,English,Beach Bum Billionaire: The Complete Series,Jill Lang,,January 13th 2015,222,Lang Publishing,
60065,60065,2475,2556,Lucky in Love : Number 4 in series,Jill Shalvis,Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,22 Nov 2012,384,Little Brown & Company,English,Beach Bum Billionaire: The Complete Series,Jill Lang,,January 13th 2015,222,Lang Publishing,
60081,60081,723,2557,I Capture The Castle,Dodie Smith:Valerie Grove,Contemporary Fiction:Romance:Romance Books,05 Feb 2004,432,Vintage Publishing,English,I Capture the Castle,Dodie Smith,Fiction;Classics;Young Adult;Historical;Historical Fiction;Romance;Young Adult;Coming Of Age;Historical;European Literature;British Literature;Adult;Novels,March 31st 1998,343,Wyatt Book,English
60219,60219,270,2575,Succubus Blues,Richelle Mead,Contemporary Fiction:Fantasy:Fantasy Books:Romance:Romance Books,05 Aug 2010,384,Kensington Publishing,English,Succubus Shadows,Richelle Mead,Fantasy;Urban Fantasy;Fantasy;Paranormal;Fantasy;Romance;Romance;Paranormal Romance;Paranormal;Demons;Paranormal;Vampires,March 30th 2010,281,Kensington,English
60273,60273,1545,2577,A Taste of Innocence,Stephanie Laurens,Romance:Romance Books:Historical Romance:Historical Romance,29 Aug 2011,464,HarperCollins Publishers Inc,English,Once Tasted,Laura Moore,Romance;Romance;Contemporary Romance;Contemporary,May 27th 2014,349,Ballantine Books,English
60364,60364,496,2579,The Mackade Brothers: Devin & Shane : The Heart of Devin Mackade\The Fall of Shane Mackade,Nora Roberts,Adult & Contemporary Romance:Adult & Contemporary Romance:Historical Romance:Historical Romance,31 Dec 2013,457,Silhouette Books,English,Winner Takes All: Rules of the Game/The Name of the Game,Nora Roberts,Romance;Romance;Contemporary Romance;Contemporary,October 1st 2004,537,Silhouette Books,English
60491,60491,2021,2580,The Perils of Pleasure : Pennyroyal Green Series,Julie Anne Long,Romance:Romance Books:Historical Romance:Historical Romance,29 Aug 2011,384,HarperCollins Publishers Inc,English,The Perils of Pleasure,Julie Anne Long,Romance;Historical Romance;Romance;Historical;Historical;Historical Fiction;Historical;Regency;Historical Romance;Regency Romance,January 29th 2008,375,Avon,English
60766,60766,2327,2596,Before the Scandal : The Notorious Gentlemen,Suzanne Enoch,Romance:Romance Books:Historical Romance:Historical Romance,08 Jul 2011,384,HarperCollins Publishers Inc,English,Before the Scandal,Suzanne Enoch,Romance;Historical Romance;Romance;Historical;Historical;Regency;Historical Romance;Regency Romance;Historical;Historical Fiction,July 29th 2008,378,Avon,English
60787,60787,1021,2599,You Had Me At Hello,Mhairi McFarlane,Contemporary Fiction:Romance:Romance Books,18 Aug 2015,464,HarperCollins Publishers,English,You Had Me At Hello,Mhairi McFarlane,Womens Fiction;Chick Lit;Romance;Contemporary;Fiction;Adult,December 6th 2012,436,Avon,English
60804,60804,1337,2603,The Twelve Dates of Christmas : The Complete Novel,Lisa Dickenson,Contemporary Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance,22 Oct 2015,384,Little Brown Book Group,English,The Sweet; Terrible; Glorious Year I Truly; Completely Lost It,Lisa Shanahan,Young Adult;Contemporary;Romance;Fiction;Realistic Fiction;Womens Fiction;Chick Lit,August 28th 2007,297,Delacorte Books for Young Readers,English
60855,60855,298,2604,Devil's Cub,Georgette Heyer,Classic Books & Novels:Historical Romance:Historical Romance:Sci Fi Books for Kids,10 Oct 2015,288,Cornerstone,English,Devil's Cub,Georgette Heyer,Romance;Romance;Historical Romance;Historical;Historical Fiction;Historical;Historical;Regency;Fiction,January 1st 2004,288,Arrow,English
61128,61128,1488,2616,The Course of True Love (and First Dates) : A Magnus Bane Story,Cassandra Clare,Fantasy:Fantasy Books:Romance:Romance Books:Fantasy Books for Kids,01 Feb 2018,96,Walker Books Ltd,English,My Love Lies Bleeding,Alyxandra Harvey,Paranormal;Vampires;Young Adult;Fantasy;Paranormal;Romance;Fantasy,January 1st 2010,248,Bloomsbury Publishing,English
61212,61212,3866,2621,Jane Sexes It Up : True Confessions of Feminist Desire,Merri Lisa Johnson,Erotic Fiction:Feminism & Feminist Theory:Gender Studies: Women:Sexual Behaviour:Pregnancy Birth & Baby Care,10 Apr 2002,416,Avalon Publishing Group,English,The Fine Art of Truth or Dare,Melissa Jensen,Young Adult;Romance;Contemporary;Womens Fiction;Chick Lit;Realistic Fiction;Young Adult;Young Adult Contemporary;Fiction;Young Adult;High School;Young Adult;Young Adult Romance;Young Adult;Teen,February 16th 2012,380,Speak,English
61219,61219,2342,2622,Follow My Lead,Kate Noble,Contemporary Fiction:Romance:Romance Books:Historical Romance:Historical Romance:Historical Fiction,03 May 2011,376,Berkley Books,English,Follow My Lead,Kate Noble,Romance;Historical Romance;Romance;Historical;Historical;Regency;Fiction;Historical;Historical Fiction,May 3rd 2011,355,Berkley,
61254,61254,2528,2626,How to Flirt with a Naked Werewolf,Molly Harper,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,22 Feb 2011,371,SIMON & SCHUSTER,English,The Art of Seducing a Naked Werewolf,Molly Harper,Romance;Fantasy;Paranormal;Romance;Paranormal Romance;Shapeshifters;Werewolves;Fantasy;Paranormal;Shapeshifters;Humor,March 29th 2011,336,Pocket Books,English
61411,61411,2848,2634,Keeping Her : A Losing It Novella,Cora Carmack,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,01 Oct 2013,161,William Morrow & Company,English,Keeping Her,Cora Carmack,New Adult;Romance;Contemporary;Novella;Romance;Contemporary Romance,August 13th 2013,176,William Morrow,
62175,62175,1803,2673,A Pirate's Love,Johanna Lindsey,Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance:Historical Romance:Historical Romance:Teaching Resources & Education:Teaching Resources & Education,25 Nov 2008,384,HarperCollins Publishers Inc,English,A Pirate's Love,Johanna Lindsey,Romance;Historical Romance;Romance;Historical;Adventure;Pirates,June 14th 2011,388,HarperCollins e-books,
62197,62197,2332,2673,When Love Awaits,Johanna Lindsey,Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance:Historical Romance:Historical Romance,27 Jan 2004,352,HarperCollins Publishers Inc,English,A Pirate's Love,Johanna Lindsey,Romance;Historical Romance;Romance;Historical;Adventure;Pirates,June 14th 2011,388,HarperCollins e-books,
62268,62268,270,2677,Succubus Blues,Richelle Mead,Contemporary Fiction:Fantasy:Fantasy Books:Romance:Romance Books,05 Aug 2010,384,Kensington Publishing,English,Succubus Revealed,Richelle Mead,Fantasy;Urban Fantasy;Fantasy;Paranormal;Fantasy;Romance;Romance;Paranormal Romance;Paranormal;Demons;Paranormal;Vampires,August 30th 2011,277,Kensington,English
62318,62318,233,2680,Deeper Than Midnight,Lara Adrian,Fantasy:Fantasy Books:Romance:Romance Books,09 Aug 2011,416,Random House USA Inc,English,Once Upon a Midnight,Nora Roberts;Jill Gregory;Ruth Ryan Langan;Marianne Willman,Romance;Anthologies;Romance;Paranormal Romance;Fiction,September 30th 2003,407,Jove Books,English
62319,62319,1044,2680,Kiss of Midnight,Lara Adrian,Fantasy:Fantasy Books:Romance:Romance Books,16 Feb 2009,432,Bantam Doubleday Dell Publishing Group Inc,English,Once Upon a Midnight,Nora Roberts;Jill Gregory;Ruth Ryan Langan;Marianne Willman,Romance;Anthologies;Romance;Paranormal Romance;Fiction,September 30th 2003,407,Jove Books,English
62320,62320,1073,2680,Taken by Midnight : A Midnight Breed Novel,Lara Adrian,Horror:Horror:Romance:Romance Books,28 Sep 2010,400,Random House USA Inc,English,Once Upon a Midnight,Nora Roberts;Jill Gregory;Ruth Ryan Langan;Marianne Willman,Romance;Anthologies;Romance;Paranormal Romance;Fiction,September 30th 2003,407,Jove Books,English
62321,62321,1091,2680,Midnight Awakening,Lara Adrian,Fantasy:Fantasy Books:Romance:Romance Books,17 Feb 2009,369,Random House USA Inc,English,Once Upon a Midnight,Nora Roberts;Jill Gregory;Ruth Ryan Langan;Marianne Willman,Romance;Anthologies;Romance;Paranormal Romance;Fiction,September 30th 2003,407,Jove Books,English
62322,62322,1096,2680,Midnight Rising,Lara Adrian,Fantasy:Fantasy Books:Romance:Romance Books,12 Feb 2009,356,Random House USA Inc,English,Once Upon a Midnight,Nora Roberts;Jill Gregory;Ruth Ryan Langan;Marianne Willman,Romance;Anthologies;Romance;Paranormal Romance;Fiction,September 30th 2003,407,Jove Books,English
62323,62323,1106,2680,Ashes of Midnight,Lara Adrian,Fiction Books:Fantasy:Fantasy Books:Romance:Romance Books,07 Dec 2010,353,Random House USA Inc,English,Once Upon a Midnight,Nora Roberts;Jill Gregory;Ruth Ryan Langan;Marianne Willman,Romance;Anthologies;Romance;Paranormal Romance;Fiction,September 30th 2003,407,Jove Books,English
62324,62324,1108,2680,Shades of Midnight : A Midnight Breed Novel,Lara Adrian,Horror:Horror:Fantasy:Fantasy Books:Romance:Romance Books,14 Jan 2010,383,Dell Books,English,Once Upon a Midnight,Nora Roberts;Jill Gregory;Ruth Ryan Langan;Marianne Willman,Romance;Anthologies;Romance;Paranormal Romance;Fiction,September 30th 2003,407,Jove Books,English
62325,62325,1115,2680,Veil of Midnight,Lara Adrian,Fantasy:Fantasy Books:Romance:Romance Books,17 Feb 2009,355,Random House USA Inc,English,Once Upon a Midnight,Nora Roberts;Jill Gregory;Ruth Ryan Langan;Marianne Willman,Romance;Anthologies;Romance;Paranormal Romance;Fiction,September 30th 2003,407,Jove Books,English
62327,62327,1215,2680,Darker After Midnight,Lara Adrian,Fantasy:Fantasy Books:Romance:Romance Books,16 Jan 2012,416,Little Brown Book Group,English,Once Upon a Midnight,Nora Roberts;Jill Gregory;Ruth Ryan Langan;Marianne Willman,Romance;Anthologies;Romance;Paranormal Romance;Fiction,September 30th 2003,407,Jove Books,English
62447,62447,3058,2680,Midnight Bayou,Nora Roberts,Contemporary Fiction:Thriller Books:Thrillers:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,01 Dec 2002,368,Penguin Putnam Inc,English,Once Upon a Midnight,Nora Roberts;Jill Gregory;Ruth Ryan Langan;Marianne Willman,Romance;Anthologies;Romance;Paranormal Romance;Fiction,September 30th 2003,407,Jove Books,English
62646,62646,383,2691,Ten Things I Love About You,Julia Quinn,Romance:Romance Books:Historical Romance:Historical Romance,06 Aug 2010,377,HarperCollins Publishers Inc,English,Ten Things I Love About You,Julia Quinn,Romance;Romance;Historical Romance;Historical;Historical;Regency;Historical;Historical Fiction,May 25th 2010,377,Avon,English
62652,62652,491,2691,Ten Things I Love About You,Julia Quinn,Historical Romance:Historical Romance:Historical Fiction,08 Jun 2010,384,Little Brown Book Group,English,Ten Things I Love About You,Julia Quinn,Romance;Romance;Historical Romance;Historical;Historical;Regency;Historical;Historical Fiction,May 25th 2010,377,Avon,English
62711,62711,2931,2694,A Widow for One Year,John Irving,Contemporary Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance,01 Dec 2001,592,Random House USA Inc,English,The One Dollar Horse,Lauren St. John,Animals;Horses;Young Adult;Animals;Contemporary,March 1st 2012,224,Orion Childrens,
62881,62881,737,2698,My Dad Wrote a Porno : The fully annotated edition of Rocky Flintstone's Belinda Blinked,Jamie Morton:Alice Levine:James Cooper:Rocky Flintstone,Erotic Fiction:Funny Books & Stories,27 Oct 2016,224,Quercus Publishing,English,Rogue Love (Kings of Corruption #1),Michelle St. James,Romance,March 21st 2017,364,Blackthorn Press,None
62882,62882,3304,2698,My Dad Wrote a Porno : The fully annotated edition of Rocky Flintstone's Belinda Blinked,Jamie Morton:Alice Levine:James Cooper:Rocky Flintstone,Erotic Fiction:Funny Books & Stories,27 Oct 2016,224,Quercus Publishing,English,Rogue Love (Kings of Corruption #1),Michelle St. James,Romance,March 21st 2017,364,Blackthorn Press,None
62892,62892,381,2699,Sprig Muslin,Georgette Heyer,Classic Books & Novels:Historical Romance:Historical Romance,26 Jul 2005,272,Cornerstone,English,Sprig Muslin,Georgette Heyer,Romance;Historical;Historical Fiction;Historical;Regency;Historical;Romance;Historical Romance;Fiction;Historical Romance;Regency Romance,June 2nd 2005,268,Arrow,English
62936,62936,2327,2700,Before the Scandal : The Notorious Gentlemen,Suzanne Enoch,Romance:Romance Books:Historical Romance:Historical Romance,08 Jul 2011,384,HarperCollins Publishers Inc,English,A Matter of Scandal,Suzanne Enoch,Romance;Historical Romance;Romance;Historical;Historical;Regency;Historical Romance;Regency Romance;Historical;Historical Fiction,August 1st 2001,372,Avon,English
63120,63120,1042,2715,Heart of the Sea,Nora Roberts,Contemporary Fiction:Horror:Horror:Romance:Romance Books,05 Dec 2000,384,Penguin Putnam Inc,English,Heart of the Sea,Nora Roberts,Romance;Contemporary Romance;Fiction;Fantasy;Romance,December 5th 2000,369,Berkley Books,English
63211,63211,1025,2716,Immortals After Dark #6: Kiss of a Demon King,Kresley Cole,Romance:Romance Books,21 Jul 2009,352,SIMON & SCHUSTER,English,Deep Kiss of Winter,Kresley Cole;Gena Showalter,Romance;Paranormal Romance;Fantasy;Paranormal;Romance;Paranormal;Vampires;Fantasy,October 13th 2009,426,Pocket Books,English
63212,63212,1038,2716,Immortals After Dark #3: Wicked Deeds on a Winter's Night,Kresley Cole,Romance:Romance Books,03 Dec 2007,352,SIMON & SCHUSTER,English,Deep Kiss of Winter,Kresley Cole;Gena Showalter,Romance;Paranormal Romance;Fantasy;Paranormal;Romance;Paranormal;Vampires;Fantasy,October 13th 2009,426,Pocket Books,English
